,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timbre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid,idx_artist_mbtags,year
321,22050,afca8dee3808182799afa0cddd4fb8e8,0.0,43.36281,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02,-23.996,1,0.361,43.363,93.779,3,0.666,TRABAFP128F931E9A1,,23825,0.5934960438312681,0.4048973354801111,ARPBNLO1187FB3D52F,40.71455,"New York, NY",-74.00712,2f2f7eb6-37c3-446e-8288-f88f76295c2a,Tiny Tim,19253,,0,0,Live! At The Royal Albert Hall,627950,0.0,SOAOIBZ12AB01815BE,I Hold Your Hand In Mine [Live At Royal Albert Hall],6970409,0,2000
322,22050,4a743650515f857551726c47122c8828,0.0,236.93016,1.054,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,-8.041,1,0.555,221.518,89.865,4,0.879,TRABAIO128F42938F9,,2031,0.7516295972606322,0.55021256191669,AR9AWNF1187B9AB0B4,,"Seattle, Washington USA",,4cd556a5-db82-43f6-8d55-99598b42da8f,Kenny G featuring Daryl Hall,862,,0,0,At Last... The Duets Album,298719,,SOZHPGD12A8C1394FE,Baby Come To Me,3361579,0,0
323,22050,8cdae5c8a1a0f14785bd1a98b1d644fa,0.0,243.82649,2.798,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.126,-10.957,0,0.293,229.32,133.339,4,0.82,TRABATO128F42627E9,,193376,0.48075227616853805,0.41759331728140514,AROGWRA122988FEE45,,,,,Christos Dantis,28246,,0,0,Daktilika Apotipomata,281563,,SOSLAVG12A8C13397F,Den Pai Alo,3140837,0,0
324,22050,b32ad324d0abd5cf2796b35d9ceb73d2,0.0,241.47546,0.194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,-14.835,1,0.865,223.927,98.718,4,0.822,TRABAVQ12903CBF7E0,,198574,0.6375333862984804,0.31061428147376885,ARMBR4Y1187B9990EB,37.77916,California - SF,-122.42005,d518ccb5-d04e-4fe4-bf04-3c306137f68f,David Martin,180241,,0,0,A Christian Christmas Celebration (Gift of Love),671475,0.0,SOTTDKS12AB018D69B,It Wont Be Christmas,7442449,0,0
325,22050,e3355b2839c9b3c8a1b96b0950c4cecf,0.0,183.17016,0.317,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.923,-22.289,1,0.721,175.044,74.072,1,0.888,TRABAWW128F4250A31,,9400,0.5454352386697442,0.38763547770598455,ARQ9BO41187FB5CF1F,40.99471,Pennsylvania,-77.60454,fbdaf414-feeb-4a64-bebb-1ec477ac3663,John Davis,55226,,0,0,Leave Home,251703,,SOMVWWT12A58A7AE05,Knocked Out Of The Park,2738804,0,0
326,22050,6e8a1268afee2593804c3c96bd5ced65,0.0,424.12363,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.466,-10.683,0,0.437,403.331,130.006,4,0.628,TRABAXL128F424FC50,,12588,0.5968458517450551,0.4053520109500235,ARKULSX1187FB45F84,39.49974,Utah,-111.54732,e9cd6eef-e3d5-4801-a75b-f1a48c4b344d,Trafik,-1,,0,0,Salt In NYC,274876,,SOQVMXR12A81C21483,Salt In NYC,3056274,0,0
327,22050,4be6fb370b7862a20b21554697777fb8,0.0,111.62077,2.235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.835,-18.703,0,0.687,100.763,104.394,3,0.452,TRABAXR128F426515F,,2728,0.407430399749988,0.3185360299358178,ARI2JSK1187FB496EF,51.50632,"London, England",-0.12714,32111fcd-2338-472a-892b-4b329549e3ba,Nick Ingman;Gavyn Wright,20077,,0,0,Shakespeare in Love - Music from the Miramax Motion Picture,282933,,SODUJBS12A8C132150,Wessex Loses a Bride,3158948,0,0
328,22050,453326b4f4bda20f0ab2df3ccb07d9b6,0.0,138.63138,0.206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.196,-9.672,1,0.197,134.24,159.587,1,0.033,TRABAXV128F92F6AE3,,10546,0.4211873261576227,0.31054467213545245,AREDBBQ1187B98AFF5,,,,cfc840a4-dfdc-40b9-9ed8-c8ec72739406,Eddie Calvert,76669,,0,0,Oh Mein Papa,338931,0.0,SOBBXLX12A58A79DDA,Erica (2005 Digital Remaster),3790249,0,0
329,22050,8ea91c75d741486dee8000b17d862de9,0.0,270.602,0.504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.69,-10.754,1,0.693,265.752,192.702,5,0.922,TRABAZH128F930419A,,302922,0.5242651305522424,0.3722328886113136,AR7ZKHQ1187B98DD73,,,,16cea8ac-a655-4500-9c99-c3bbcc133fed,Glad,35879,,0,0,Simply Glad,488293,0.4733465411087876,SOTUKVB12AB0181477,Blessed Assurance,5421026,0,1993
330,22050,9206ae3150938e49d4df2064f9d0340d,0.0,173.19138,5.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043,-8.372,0,0.291,167.3,98.11,4,0.65,TRABBAM128F429D223,,132429,0.01891756722611138,0.0,ARBGXIG122988F409D,37.77916,California - SF,-122.42005,,Steel Rain,156346,,0,0,Trial and Error,173863,,SOOJPRH12A8C141995,Loaded Like A Gun,1860273,0,0
331,22050,68a00843a7870761f7232dc1bf105a6a,0.0,218.38322,0.199,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.403,-4.37,0,0.479,211.011,118.595,4,0.664,TRABBBV128F42967D7,,3203,0.47013482988990796,0.3205177909319608,AR7SMBG1187B9B9066,,,,2b671f8e-5660-400d-99b2-fe4de44d647a,Los Manolos,29911,,0,0,Rumbas Sin Fronte Ras,300163,0.40044346624428967,SOBCOSW12A8C13D398,Rumba De Barcelona,3373541,0,0
332,22050,1bb4351ba31b1db86c93082737ded56f,0.0,153.33832,0.837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.573,-15.599,1,0.594,145.398,143.601,1,0.0,TRABBJE12903CDB442,,266506,0.7369919703227188,0.4772251904432169,ARGCY1Y1187B9A4FA5,36.16778,"Nashville, TN.",-86.77836,45ee3bf0-7ef7-4a87-81e3-a5867473b93d,Gloriana,-1,,0,0,Il meglio di Gloriana,726003,,SOQOTLQ12AB01868D0,Clementina Santafè,8044863,0,0
333,22050,01772e157140242a6da4dbf06ffe1c78,0.0,230.71302,0.421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.282,-6.358,0,0.269,219.417,81.319,3,0.125,TRABBKX128F4285205,,80483,0.5317578163092833,0.33593311602215925,AR36F9J1187FB406F1,56.27609,Denmark,9.51695,99186cd1-81d3-44b0-8215-8cff400f97a9,Bombay Rockers,53811,,0,0,Wild Rose,102907,,SOBKWDJ12A8C13B2F3,Wild Rose (Back 2 Basics Mix),1061326,0,0
334,22050,7c6853af661f4b657c617087e1072081,0.0,407.37914,0.701,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.007,-7.884,1,0.436,401.421,89.345,5,1.0,TRABBLU128F93349CF,,338968,0.5565669727879069,0.43182488836018795,ARNNKDK1187B98BBD5,45.80726,Zagreb Croatia,15.9676,e1337d48-46b8-400e-839b-4f8ee35dbc5f,Jinx,188095,,0,0,Kutt Free,464781,0.0,SOFNOQK12AB01840FC,Kutt Free (DJ Volume Remix),5171815,0,0
335,22050,051e8eec2f69c3b1848b603fbfcbb547,0.0,337.68444,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.409,-5.134,0,0.414,326.995,174.993,4,0.753,TRABBNP128F932546F,,9897,0.6545949824426542,0.3963562369451036,AR62SOJ1187FB47BB5,,,,82e454e2-38ee-4e69-89a6-cc65167753d1,Chase & Status,-1,,0,0,Ten Tonne EP,546323,0.39200877147130697,SOGVQGJ12AB017F169,Ten Tonne,6043102,0,2005
336,22050,70797a63e67c5ad653c16440fe3c4732,0.0,236.17261,0.131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.58,-4.954,1,0.539,227.875,129.122,4,0.0,TRABBOP128F931B50D,,4996,0.7798380917672508,0.5683505032022476,ARBEBBY1187B9B43DB,,"Gainesville, FL",,5ca3f318-d028-4151-ac73-78e2b2d6cdcc,Tom Petty,-1,,0,0,Wildflowers,542173,,SOFFKZS12AB017F194,A Higher Place (Album Version),6001855,0,1994
337,22050,8e9494dabd28610f71603e6ee882ef0d,0.0,511.16363,2.757,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.662,-26.358,1,0.385,472.044,86.666,3,0.558,TRABBOR128F4286200,,2299,0.5221971752411875,0.39137058721808954,ARDR4AC1187FB371A1,,,,a96e61bc-1da0-45d0-816d-ebd00b70ff9d,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,11491,,0,0,Puccini: Highlights From La Boheme,293755,,SOBAYLL12A8C138AF9,Sono andati? Fingevo di dormire,3305478,0,0
338,22050,465f0d72c89e1cd90b1afb336ebff05d,0.0,338.23302,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.262,-15.672,1,0.388,323.111,231.867,4,0.655,TRABBTA128F933D304,,-1,0.44259317995223646,0.2537853129706257,ARAGB2O1187FB3A161,,,,e5377924-6c39-425b-8314-0a0462415704,Pucho & His Latin Soul Brothers,-1,,0,0,Mucho Pucho,555533,,SOLEYHO12AB0188A85,Got My Mojo Workin,6141769,0,0
339,22050,3ff67fa6c896934238863fc14c5cb4c5,0.0,45.66159,0.131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.194,-21.593,1,0.5,45.662,190.698,4,0.876,TRABBVJ128F92F7EAA,,264504,0.4900094278117248,0.3995371359828318,AREDL271187FB40F44,,,,d57f57af-de1b-4d64-bf51-6a4044bd339e,Soul Mekanik,-1,,0,0,Get Your Head Stuck On Your Neck,339485,,SOPEGZN12AB0181B3D,Get Your Head Stuck On Your Neck,3795325,0,0
340,22050,1d70367c6a471b02b7048f0f4fde9a48,0.0,207.43791,0.537,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.674,-11.255,1,0.559,198.159,97.538,4,0.727,TRABBXU128F92FEF48,,60541,0.4767476813995823,0.29405319339903574,ARP6N5A1187B99D1A3,,"Hamtramck, MI",,b1d8fd63-45b2-4f13-a369-78b0a91eb7d3,Mitch Ryder,2673,,0,0,American Legend,615284,0.4191258929591558,SOXILUQ12A58A7C72A,Jenny Take a Ride,6840091,0,2004
341,22050,46d1e5cc35af62bb9ef57d137a4ad349,0.0,29.54404,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.208,-11.494,1,0.428,29.544,95.225,3,0.393,TRABBZN12903CD9297,,427759,0.021492905415210338,0.0,ARGSAFR1269FB35070,,,,,Blingtones,-1,,0,0,Sonneries tyroliennes,769648,,SOTCKKY12AB018A141,Sonnerie lalaleulé hi houuu,8523821,0,0
342,22050,f5c4964e61d0bd7512a6896bbf2aa671,0.0,335.51628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.486,-7.427,0,0.397,329.062,139.993,4,0.0,TRABCAJ12903CDFCC2,,366115,0.4209666667412285,0.31066189568534663,ARULZCI1241B9C8611,,,,,Luna Orbit Project,-1,,0,0,Northern Blue,772527,,SOSWKAV12AB018FC91,Midnight Star,8551031,0,0
343,22050,dc2c51cdf96b6755a100aac36e561d1c,0.0,197.19791,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.525,-16.113,1,0.365,185.481,159.233,1,0.039,TRABCEC128F426456E,,777640,0.3318741464569221,0.3228233001362621,AR0IAWL1187B9A96D0,8.4177,Panama,-80.11278,8d0e541a-78a2-445f-a2e6-ebf20ee45f41,Danilo Perez,20194,,0,0,. . . Till Then,92936,0.2538347361322313,SONSKXP12A8C13A2C9,Native Soul,2235399,0,2003
344,22050,4c22ee0b0d33b4bc17f5e3a28cbeb817,0.0,152.92036,0.246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691,-9.843,1,0.66,142.269,124.75,3,0.758,TRABCEI128F424C983,,19334,0.47021229568907263,0.3200869267523748,ARJIE2Y1187B994AB7,,,,8910064e-1810-42dc-90ba-bdab48cd9326,Line Renaud,26581,,0,0,Platinum Line Renaud,272703,,SOUPIRU12A6D4FA1E1,Der Kleine Dompfaff,3040534,0,0
345,22050,3bb58eea262f8a08d252255ff3e57291,0.0,326.00771,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,-17.492,1,0.631,320.012,100.415,4,0.7,TRABCFL128F149BB0D,,4354,0.5756742184810534,0.3668207876397976,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,151231cb-fca6-42e0-976a-66b07193d657,King Curtis,6550,,0,0,Live At Fillmore West [w/bonus tracks],56617,0.6624931608196217,SODREIN12A58A7F2E5,A Whiter Shade Of Pale (Live @ Fillmore West),587835,0,0
346,22050,4979085141b00757ae55736783f90e67,0.0,305.162,0.189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.582,-6.301,1,0.583,283.527,105.003,4,0.669,TRABCIX128F4265903,,27792,0.7132749723642293,0.3775930817718952,ARNF6401187FB57032,40.79086,"New York, NY [Manhattan]",-73.96644,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,Sophie B. Hawkins,1475,,0,0,Whaler,282914,0.5996603576264808,SONWXQJ12A8C134D94,The Ballad Of Sleeping Beauty,3160903,0,1994
347,22050,ff014ebd0aa6bc81d84bfdded05876a6,0.0,279.97995,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.476,-6.294,0,0.542,265.131,110.218,4,1.0,TRABCKL128F423A778,,24769,0.9020629269028733,0.5546332305741549,ARPFHN61187FB575F6,41.88415,"Chicago, IL",-87.63241,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,-1,,0,0,Lupe Fiasco's The Cool,186934,0.8888135378942498,SOWQTQZ12A58A7B63E,Streets On Fire (Explicit Album Version),2027127,0,0
348,22050,176ebf2a066d23bf77b03ad7847bf422,0.0,261.51138,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.237,-7.64,0,0.0,247.525,88.973,4,1.0,TRABCPZ128F4275C32,,229621,0.3511824538830121,0.08016693866425,AR051KA1187B98B2FF,,,,9db08847-f7a8-4cd2-a425-3ab4adc5b4d3,Wilks,-1,,0,0,Tears,288454,,SOLYIBD12A8C135045,Music is what we love,3237646,0,0
349,22050,73b001e3f407f16dc41e56e185ce2bcf,0.0,149.86404,0.322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.151,-18.341,1,0.263,144.765,134.566,4,0.915,TRABCRU128F423F449,,133897,0.5100108708258073,0.37844273654461713,AR8IEZO1187B99055E,,,,4210c92d-09ad-45c0-8fad-3dc9590fa296,Marc Shaiman,-1,,0,0,The Bucket List,190811,,SOINLJW12A8C13314C,City Slickers,2074352,0,2008
350,22050,fb6c546e096e0e864ba8278f6ee085d9,0.0,75.67628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.154,-22.752,1,0.301,75.676,186.882,3,0.734,TRABCTK128F934B224,,94218,0.4519777172804134,0.33135156482200656,AR558FS1187FB45658,,,,c27c6ca8-3316-416a-aac2-9e91d6712027,40 Grit,-1,,0,0,Nothing To Remember,559989,0.42744657148843085,SOGDBUF12A8C140FAA,Intro,6198978,0,2003
351,22050,f296ee350feb5f5bccd69a1e41df516a,0.0,290.55955,0.119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.212,-4.169,1,0.338,290.56,113.995,4,0.654,TRABCUQ128E0783E2B,,1059,0.8378720470826208,0.5328035417971383,ARVBRGZ1187FB4675A,,,,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,718,,0,0,Love Angel Music Baby,1818,0.6846130855406626,SORRZGD12A6310DBC3,Harajuku Girls,18002,0,2004
352,22050,0709208aaeed08a076b7d7fad7acc887,0.0,363.85914,0.233,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.311,-6.977,1,0.439,355.776,90.199,1,1.0,TRABCXB128F4286BD3,,3110,0.5899030222694012,0.4206925878660276,ARWB3G61187FB49404,,"Hamilton, Ohio",,6f0d1ab4-a0b8-4d59-acda-5fe3b63058f0,Steve Morse,18662,,0,0,Major Impacts,219272,0.6406840303493887,SODAUVL12A8C13D184,Prognosis,2392225,0,2000
353,22050,9852e5485fcf818260f6fbdc91c0909b,0.0,282.43546,0.156,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.532,-14.041,0,0.617,278.082,111.032,3,0.863,TRABCYE128F934CE1D,,415038,0.6028680667446589,0.44900243552230545,AREVWGE1187B9B890A,-13.442,Noci (BA),-41.9952,a29cc48a-fff5-423b-b5e6-dca4c8d879fe,Bitter End,-1,,0,0,Harsh Realities,560818,0.3347065490692206,SOFCHDR12AB01866EF,Living Hell,6206139,0,0
354,22050,79d1b176f7c1e2eed8656b59eb4d373a,0.0,135.31383,2.821,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,-16.994,1,0.621,123.002,124.184,1,1.0,TRABDDA12903CC007C,,21950,0.49359302364056656,0.3412547692987937,AR2JD2Z1187B998A90,40.77735,"New York, NY [Astoria, Queens]",-73.88137,a17eed36-fd8f-4d71-898b-2da805ac7492,Ethel Merman,9916,,0,0,Gypsy (Original Broadway Cast),715197,,SOHUTDD12AB018A94F,Small World,7932922,0,0
355,22050,8da9795a55a2b19627513e36cc393e5b,0.0,221.30893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.755,-12.0,1,0.499,215.412,157.746,1,0.0,TRABDDP128F92FA843,,13637,0.6342271647350888,0.443708895002134,AR7TTCH1187FB3F95C,34.60515,"Lawton, OK",-98.38983,d4cc0ed5-0f76-4188-9e14-2a23ca12188a,Leon Russell & New Grass Revival,39073,,0,0,New Grass Revival With Leon Russell Live,395333,,SOHNDEQ12A6D4F9FBE,Truck Driving Man/Down In The Caribbean,4389035,0,0
356,22050,a42a25c3719ddded92e54c44acba036d,0.0,75.57179,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.016,-7.626,1,0.331,75.572,100.032,4,1.0,TRABDSK128F42443F1,,13912,0.8067625956588123,0.5800950451989868,ARF6ZTO1187FB3684F,,"LONG BEACH, California",,e2c3c508-f0ab-49af-92c9-a81d66d67405,Story Of The Year,-1,,0,0,Live In The Lou,138157,0.21508031850922793,SOLCALW12A8C132870,Swallow The Knife (Live) (Segue),1447216,0,2005
357,22050,1b552511c192d74efc0827342e77b22c,0.0,338.1024,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.417,-6.318,1,0.359,333.769,185.88,4,0.728,TRABDTV128E0791839,,10826,0.4480205504320839,0.36953572756421016,ARPYBWQ1187B989C0D,,,,b2230eb0-1785-4386-a04f-c6f216d55352,Natural Elements,83197,,0,0,Lyricist Lounge Vol. 1,15327,0.40148671142756037,SOPOIQJ12A6701C8CF,Mayday,160234,0,1998
358,22050,5e7e461c63b703fc2945b126233559ba,0.0,298.10893,0.177,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,-12.811,1,0.749,288.044,94.031,5,0.328,TRABDVD128F4292CDF,,1726,0.6051396999641143,0.42093775483735935,ARU0HTX1187B98B4C6,34.05349,California - LA,-118.24532,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,Lisa Lynne,14334,,0,0,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,296872,0.6738755724404429,SOUMWOQ12A8C13A949,Lake Of Dreams,3358479,0,1998
359,22050,b96b9405d9e5f6581cc6cf5167781d45,0.0,170.84036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.44,-9.448,0,0.542,165.32,76.013,3,0.303,TRABDZC128F42AC23F,,2251,0.7208421831658263,0.4440256810109478,ARUE3AK1187B9AC923,,"Brooklyn, NY",,577d92bd-32ac-48b6-86df-4db6b0b52fbf,Neil Sedaka,7119,,0,0,Love Songs,307149,,SOIUJEF12A8C13C878,Because Of You,3463596,0,1999
360,22050,73d43ccc9c27c20ab2cc3e9e8b3ff9da,0.0,215.37914,0.334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771,-10.398,1,0.649,211.453,133.553,4,0.22,TRABEAZ128F92E7FA9,,295533,0.3602418012082646,0.279642625276782,AR6W9T51187B9A8B8E,,,,e39cebbc-be71-42ba-a60c-2d6ffc57a4f1,Maurice Larcange,65578,,0,0,Joue Legrand & Becaud,386702,,SOXXFEW12AB017F2A8,Un Peu D'Amour Et D'Amitié,4289270,0,0
361,22050,bfc39400ceb594b0b97656f1137f1460,0.0,213.49832,0.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.819,-5.537,1,0.645,213.498,202.233,4,0.078,TRABEBP12903C9BA03,,87673,0.7586787151629479,0.5575624722214324,ARQ05GM1187B990512,33.99604,"Chino Hills, CA",-117.75801,8d79e950-1333-4a32-9fc1-af53d421abc4,A Static Lullaby,10004,,0,0,Rattlesnake!,658324,0.5902527150384457,SOLUIMX12AB0189599,Rattlesnake!,7294225,0,2008
362,22050,9f92edfcb4dc234b49df7fb37be064f7,0.0,351.08526,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.691,-7.513,1,0.632,343.748,133.405,5,0.813,TRABECY128F93317AA,,343187,0.5605579839038146,0.45278947675222264,AR1Y2PT1187FB5B9CE,27.94017,Brandon,-82.32547,84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab,John Wesley_ John Wesley,-1,,0,0,Chasing Monsters,463518,0.4287022625232594,SODLRRT12AB0189535,Disappeared,5158969,0,0
363,22050,0619f77d929fba2bf636087cdc989e75,0.0,658.02404,14.582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.136,-17.16,0,0.261,638.618,116.819,3,0.686,TRABEFN128F92D925B,,169808,0.5624668498932396,0.3549347432205644,ARXN7S71187B9941BE,,,,2c2368ed-add3-4f98-9add-d3786771d466,Coph Nia,-1,,0,0,That Which Remains,323381,,SOCTPFZ12AAF3B45AE,Doppelgänger [Qliphothic Phantasmagoria],3640933,0,2000
364,22050,76930e449f9b573fc391ec3d5a470777,0.0,474.61832,0.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.727,-9.788,1,0.536,472.48,127.887,4,0.403,TRABEGU12903CACFD1,,25701,0.5788817037720932,0.44490014932326255,AR1072G1187FB5B351,,Texas,,f3c28d22-1e7d-4a6a-8162-6a3f4420082c,Tabu feat. Mitzib,142471,,0,0,Ain't No Love (Ain't No Use),708200,,SOPDILX12AF72AA3C2,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),7854378,0,0
365,22050,7d00dbdedbc013df6bea71761f587db6,0.0,305.89342,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.283,-4.053,1,0.369,302.817,124.872,1,0.93,TRABEKF128F42765FF,,91109,0.628886847980118,0.3107540570802664,ARXIIEY1187FB44EAF,35.14968,"Memphis, TN",-90.04892,8411235b-4d5e-407a-8068-19bf8511a2d1,Nights Like These,-1,,0,0,The Faithless,212353,0.3347065490692206,SOMYOQU12A8C13C2B4,Ghost Town Rituals (Album Version),2311157,0,2006
366,22050,171903b83fa360c9fc84e24bb7894541,0.0,301.92281,5.619,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,-3.159,1,0.266,301.923,136.948,4,0.461,TRABEMC128F148EF2D,,8329,0.8345640982768509,0.540216450464995,ARBUOOR1187B997391,,"Manchester, England",,ecf9f3a3-35e9-4c58-acaa-e707fba45060,Oasis,1196,,0,0,Stop The Clocks,48411,,SOWETWO12A6D4FA5F3,Morning Glory,518334,0,0
367,22050,8f1bc69186b0db0e1c3a0d67805a9b31,0.0,135.52281,0.466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568,-13.781,1,0.581,129.927,169.878,4,0.179,TRABERG128F92FCD72,,9400,0.0,0.38763547770598455,ARQ9BO41187FB5CF1F,40.99471,Pennsylvania,-77.60454,fbdaf414-feeb-4a64-bebb-1ec477ac3663,John Davis & Emma Doyle,55226,,0,0,Santa Claus Is Coming To Town,748222,0.0,SOFGVWR12A8C141D19,Rudolph The Red-Nosed Reindeer,8282908,0,0
368,22050,77ad688470d9c31796c92c504304a68e,0.0,179.9571,0.198,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.926,-10.968,1,0.842,166.98,100.621,1,0.0,TRABERS128F4247FE1,,109946,0.5410779524977934,0.30454771337183484,ARGC7FQ1187FB409CC,40.71455,New York,-74.00712,e211367b-efd7-43b6-a4ba-1defb4dc1fb0,Stew,68482,,0,0,Something Deeper Than These Changes,252341,,SOADEBB12A8C1345D9,Tomorrow Gone,2699748,0,2003
369,22050,1823e225e5e0b9fa81d51bbddd691b74,0.0,269.76608,2.775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,-6.996,1,0.175,249.533,101.01,4,0.681,TRABEXK12903CCE19B,,361310,0.5391562097321234,0.36064892481202643,ARRS5961187B99F9DE,,,,1201dd30-eef8-4982-b83d-81acffa31331,Jauida,16562,,0,0,Ocean,588630,0.0,SORZLRP12AB017D68D,I don't Want to Be Alone Tonight,6528490,0,0
370,22050,5d1f7368b74213b5406748121defabf3,0.0,166.16444,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.292,-14.014,1,0.401,160.403,157.779,4,0.483,TRABFGJ12903CF6A75,,3356,0.5641289501467455,0.3977756543226217,AR14CJ91187FB3A994,35.52069,"Madisonville, TN",-84.36354,1c4c789d-06af-42ef-b86c-7d6bf49c652c,Eddy Arnold,14170,,0,0,Number Ones,691036,,SOMGTTY12AB0185986,Just A Little Lovin' (Will Go A Long Way),7669164,0,1967
371,22050,81e88a837e72f038f6b9df2810ba97e5,0.0,221.67465,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.403,-2.838,1,0.548,202.374,91.483,4,0.537,TRABFKN12903CAF61B,,66280,0.8424314820811913,0.5264582234639895,ARJV0U41187B9AB715,,"Baltimore, MD",,62162215-b023-4f0e-84bd-1e9412d5b32c,All Time Low,-1,,0,0,So Wrong_ It's Right,665347,0.2707759989463275,SOIKYMH12AB0186452,Shameless,7375842,0,2007
